01/01/2014,12:30:06,21.9,3.981,10.73,176.9,12.98,88.7,7.758,-30.43,0.2
01/01/2014,12:45:06,15.93,1.991,7.244,175.9,12.95,88.9,7.606,-31.51,0
01/01/2014,13:00:06,16.42,2.488,7.253,173.6,12.98,88.7,7.51,-4.832,0.4
01/01/2014,13:15:06,12.44,2.986,6.322,171.4,13,91.2,7.409,17.98,0.4
01/01/2014,13:30:06,10.95,1.991,5.977,175.4,12.93,92.4,7.297,8.28,0.8
01/01/2014,13:45:06,11.94,2.488,6.191,176.9,12.88,93,7.211,6.256,0.6
01/01/2014,14:00:06,12.44,2.488,6.093,174.4,12.85,92.8,7.155,4.262,0.6
01/01/2014,14:15:06,16.42,2.488,7.039,172.4,12.81,93.3,7.152,3.844,0.6
01/01/2014,14:30:06,16.42,2.488,6.657,178.8,12.79,93.6,7.28,2.223,0.4
01/01/2014,14:45:06,22.89,3.484,9.08,177.6,12.76,93.7,7.456,2.501,0
01/01/2014,15:00:06,22.89,4.479,11.24,176.6,12.74,93.6,7.627,2.377,0.2
01/01/2014,15:15:06,21.9,4.479,11.31,179.6,12.72,92.9,7.85,2.251,0
01/01/2014,15:30:06,22.89,4.479,12.05,178.7,12.7,93.2,7.934,0.799,0
01/01/2014,15:45:06,23.89,4.479,12.23,180.7,12.68,93,8.07,0.366,0
01/01/2014,16:00:06,22.89,2.986,9.68,177.3,12.66,93.4,8.18,-0.967,0
01/01/2014,16:15:06,26.38,3.484,10.35,178.9,12.64,92.7,8.43,5.71,0
01/01/2014,16:30:06,23.89,4.977,13.04,179.9,12.63,91.8,8.74,33.85,0
01/01/2014,16:45:06,21.9,5.972,12.77,180,12.61,91.2,8.99,41.94,0
01/01/2014,17:00:06,24.88,4.977,12.8,181.7,12.6,91.1,9.15,37.79,0
01/01/2014,17:15:06,22.89,4.977,11.28,181.4,12.6,91.9,9.16,30.12,0
01/01/2014,17:30:06,23.89,5.972,13.15,180.9,12.59,90.5,9.37,59.37,0
01/01/2014,17:45:06,26.87,4.977,12.94,179.9,12.59,89.8,9.43,-4.955,0
01/01/2014,18:00:06,19.91,5.972,11.34,180.9,12.58,90.5,9.32,-38.37,0
01/01/2014,18:15:06,22.89,4.977,12.33,181.3,12.55,90.5,9.32,-37.72,0.2
01/01/2014,18:30:06,21.9,4.977,11.87,181.7,12.58,90.3,9.32,-37.32,0
01/01/2014,18:45:06,22.89,4.977,11.61,181.4,12.57,90.6,9.24,-38.16,0
01/01/2014,19:00:06,21.9,5.972,12.59,182.3,12.57,90.8,9.2,-39.8,0
01/01/2014,19:15:06,22.89,5.972,12.85,183.2,12.57,92.5,9.03,-28.94,0
01/01/2014,19:30:06,18.91,5.972,11.32,179.7,12.57,93.9,8.89,-22.09,0
01/01/2014,19:45:06,20.9,5.972,12.14,181.2,12.57,93.7,8.96,-25.1,0
01/01/2014,20:00:06,20.9,3.981,11.38,182.3,12.57,92.8,9.09,-25.91,0
01/01/2014,20:15:06,19.91,2.986,10.5,180.8,12.57,92.6,9.18,-4.956,0
01/01/2014,20:30:06,18.91,4.977,11.07,183.4,12.57,92.7,9.21,1.233,0
01/01/2014,20:45:06,20.9,2.986,11.14,183.9,12.57,93,9.25,0.919,0
01/01/2014,21:00:06,19.91,3.981,10.42,181.2,12.57,93.2,9.3,0.721,0
01/01/2014,21:15:06,22.89,2.986,11.05,182.3,12.57,92.7,9.4,1.43,0.2
01/01/2014,21:30:06,19.91,2.986,9.9,184.6,12.56,92.1,9.51,-1.277,0
01/01/2014,21:45:06,22.89,3.981,10.03,183.9,12.56,92.7,9.47,-5.205,0
01/01/2014,22:00:06,16.92,3.981,9.45,180.5,12.56,92.1,9.59,-0.898,0
01/01/2014,22:15:06,17.42,3.981,9.52,181.8,12.56,92.9,9.55,-15.05,0
01/01/2014,22:30:06,17.92,3.981,8.96,180.9,12.56,92.2,9.6,-24.09,0
01/01/2014,22:45:06,16.92,2.986,8.66,180.4,12.56,91.9,9.51,-28.61,0
01/01/2014,23:00:06,15.93,3.981,9.06,179.5,12.56,91.8,9.52,-10.93,0
01/01/2014,23:15:06,17.92,4.977,10,181.5,12.56,91.3,9.6,-3.551,0
01/01/2014,23:30:06,15.93,2.986,8.33,180.4,12.56,91.1,9.58,-17.12,0
01/01/2014,23:45:06,16.92,2.986,7.949,179.3,12.56,90.6,9.6,-11.55,0
02/01/2014,00:00:06,16.92,2.986,7.357,184.2,12.56,91.3,9.56,-1.233,0.4
02/01/2014,00:15:06,18.91,2.986,7.652,185.6,12.56,93.4,9.41,-1.967,0
02/01/2014,00:30:06,14.93,0.995,6.415,189.3,12.56,92.9,9.51,-6.647,0.2
02/01/2014,00:45:06,16.92,2.986,7.608,181.9,12.56,91.8,9.55,-5.266,0
02/01/2014,01:00:06,12.94,1.991,6.702,185.5,12.56,90.5,9.6,-24.17,0
02/01/2014,01:15:06,11.94,0.995,5.235,192.5,12.56,90,9.59,-11.99,0
02/01/2014,01:30:06,14.93,0.995,6.314,186.7,12.55,89.8,9.5,-33.65,0
02/01/2014,01:45:06,10.95,0.995,4.98,183.5,12.56,89.4,9.16,-67.66,0
02/01/2014,02:00:06,11.94,1.493,4.902,181.5,12.56,90.3,9.02,-66.76,0
02/01/2014,02:15:06,6.967,0.498,3.059,185.4,12.55,90.1,8.95,-65.01,0
02/01/2014,02:30:06,5.474,0.498,2.425,182.9,12.55,90,8.85,-61.77,0
02/01/2014,02:45:06,7.963,0.498,2.573,185,12.55,88.3,8.83,-51.66,0
02/01/2014,03:00:06,11.94,0.995,3.145,187.5,12.55,87.5,8.74,-56.23,0
02/01/2014,03:15:06,6.967,0.498,2.626,187.8,12.55,86.5,8.68,-26.59,0
02/01/2014,03:30:06,5.474,0,2.064,187.1,12.55,87.1,8.59,-26.44,0
02/01/2014,03:45:06,6.47,0,2.337,184.9,12.55,87.8,8.38,-58.58,0
02/01/2014,04:00:06,5.474,0.498,2.215,185.6,12.55,88.1,8.22,-59.72,0
02/01/2014,04:15:06,5.474,0.498,2.181,192.1,12.54,88,8.32,-18.34,0
02/01/2014,04:30:06,9.95,0.498,2.886,189.4,12.54,87.6,8.46,-13.29,0
02/01/2014,04:45:06,10.95,0.995,4.096,191.2,12.54,86.8,8.55,-11.49,0
02/01/2014,05:00:06,9.95,0,3.301,195.9,12.54,86.7,8.55,-4.348,0
02/01/2014,05:15:06,7.963,0.498,3.203,192.8,12.54,87.4,8.55,-2.595,0
02/01/2014,05:30:06,5.474,0,1.342,188.9,12.54,90.1,8.33,-1.653,0
02/01/2014,05:45:06,3.981,0,1.598,218.6,12.53,91.1,8.26,-0.351,0
02/01/2014,06:00:06,5.972,0,1.649,252.1,12.54,93.9,8.02,-5.219,0.2
02/01/2014,06:15:06,2.986,0,1.057,245,12.54,94.9,7.864,-12.66,0.2
02/01/2014,06:30:06,3.484,0,1.359,265.8,12.54,94.5,7.639,-28.32,0
02/01/2014,06:45:06,4.479,0,1.422,262.8,12.53,92,7.305,-50.44,0
02/01/2014,07:00:06,2.986,0,1.03,273,12.53,90.9,7.009,-52.45,0
02/01/2014,07:15:06,2.986,0,0.843,265.8,12.53,92,6.683,-60.24,0
02/01/2014,07:30:06,3.484,0,1.327,276.7,12.53,92.1,6.491,-63.15,0
02/01/2014,07:45:06,3.981,0,0.892,266.6,12.53,92,6.243,-61.73,0
02/01/2014,08:00:06,2.986,0,1.015,250,12.52,93.3,6.031,-60.85,0
02/01/2014,08:15:06,4.479,0,1.415,256,12.52,93.6,5.861,-58.52,0
02/01/2014,08:30:06,4.977,0,1.816,260.6,12.55,93.2,5.742,-55.56,0
02/01/2014,08:45:06,3.981,0,1.593,276.8,12.6,92.6,5.678,-52.33,0
02/01/2014,09:00:06,4.479,0,1.403,263.1,12.66,92.1,5.65,-50.59,0
02/01/2014,09:15:06,4.479,0,1.916,266.5,12.83,91.9,5.64,-43.83,0
02/01/2014,09:30:06,7.963,0,2.102,268.5,13.9,90.6,5.983,-19.32,0
02/01/2014,09:45:06,7.963,0,3.266,263.9,13.82,88.9,6.35,33.89,0
02/01/2014,10:00:06,8.96,0,3.037,249.8,13.79,86.9,6.735,50.53,0
02/01/2014,10:15:06,11.94,0,3.104,268.8,13.79,85.7,7.02,59.74,0
02/01/2014,10:30:06,8.96,0,3.766,254.4,13.82,84.8,7.16,100.2,0
02/01/2014,10:45:06,9.95,0.995,3.104,250.1,13.83,83.7,7.379,88.4,0
02/01/2014,11:00:06,10.95,0,3.704,247.2,13.83,83.4,7.413,124.7,0
02/01/2014,11:15:06,6.967,0,2.389,238.4,13.83,81.6,7.947,146.8,0
02/01/2014,11:30:06,10.95,0,3.565,249.2,13.84,80.2,8.11,169.5,0
02/01/2014,11:45:06,11.94,0.995,3.782,234.5,13.86,79.86999,8.19,182.8,0
02/01/2014,12:00:06,9.95,0,3.633,215.3,13.85,78.57,8.46,194.5,0
02/01/2014,12:15:06,9.95,0.995,3.309,232.3,13.87,77.79999,8.73,191.4,0
02/01/2014,12:30:06,10.95,0.995,3.618,218.9,13.87,76.63,8.95,124.7,0
02/01/2014,12:45:06,7.963,0,3.11,223.2,13.88,75.34,9.17,104.8,0
02/01/2014,13:00:06,7.963,0,2.709,204.4,13.89,75.49,9.35,92.8,0
02/01/2014,13:15:06,9.95,0,2.483,216.2,13.91,75.36,9.43,92.2,0
02/01/2014,13:30:06,8.96,0,2.983,220.2,13.93,75.34,9.45,35.38,0
02/01/2014,13:45:06,9.95,0,3.303,207.4,13.95,76.45,9.14,-9.58,0
02/01/2014,14:00:06,8.96,0,2.817,205.9,13.54,77.56,8.94,-30.84,0
02/01/2014,14:15:06,8.96,0,3.241,205.2,13.51,78.75999,8.71,-42.16,0
02/01/2014,14:30:06,15.93,0,3.275,206.9,13.56,79.43,8.53,-42.52,0
02/01/2014,14:45:06,8.96,0,2.853,200,13.26,80.6,8.3,-49.32,0
02/01/2014,15:00:06,7.963,0,2.643,204.6,13.27,81.1,8.16,-49.84,0
02/01/2014,15:15:06,11.94,0,3.006,195.3,13.22,80.2,8.12,-53.59,0
02/01/2014,15:30:06,6.967,0.498,2.447,191.8,13.15,80.9,7.846,-56.69,0
02/01/2014,15:45:06,4.977,0,1.566,189.1,13.09,81.8,7.577,-59.28,0
02/01/2014,16:00:06,2.986,0,0.952,194,13.05,82.9,7.27,-62.91,0
02/01/2014,16:15:06,2.488,0,0.607,172.1,13.04,83.7,6.982,-60.33,0
02/01/2014,16:30:06,2.986,0,0.926,188.8,13.02,84.9,6.745,-62.83,0
02/01/2014,16:45:06,2.986,0,1.166,175.6,13.01,86.1,6.431,-60.92,0
02/01/2014,17:00:06,1.991,0.498,1.047,170.5,13.01,87.9,5.923,-55.38,0
02/01/2014,17:15:06,2.488,0,0.839,181.2,13,90.2,5.507,-52.61,0
02/01/2014,17:30:06,1.493,0,0.38,163.1,12.99,92.3,4.827,-47.6,0
02/01/2014,17:45:06,2.488,0,0.667,175.4,12.98,93.5,4.859,-50.39,0
02/01/2014,18:00:06,2.488,0,1.186,176.5,12.97,92.9,5.239,-55.64,0
02/01/2014,18:15:06,5.972,0.498,2.014,182,12.97,91.3,5.646,-59.55,0
02/01/2014,18:30:06,7.465,0.995,3.857,179.1,12.96,89.9,5.974,-61.16,0
02/01/2014,18:45:06,8.96,0.995,4.227,181.5,12.95,89.3,6.12,-61.54,0
02/01/2014,19:00:06,9.95,1.493,4.864,181.8,12.95,88.9,6.303,-57.51,0
02/01/2014,19:15:06,9.95,1.493,4.725,182.4,12.95,88.7,6.423,-51.91,0
02/01/2014,19:30:06,9.95,1.991,5.003,183.6,12.94,88.4,6.598,-52.64,0
02/01/2014,19:45:06,10.45,0.995,5.257,183.3,12.94,88.9,6.68,-55.64,0
02/01/2014,20:00:06,10.95,0.995,5.456,182.7,12.93,89.1,6.833,-57.61,0
02/01/2014,20:15:06,13.93,1.991,6.879,182.7,12.93,89.4,7.003,-37.97,0
02/01/2014,20:30:06,12.94,2.488,6.704,182.2,12.93,89.7,7.084,-28.41,0
02/01/2014,20:45:06,13.93,2.986,6.732,182.5,12.92,89.9,7.081,-28.83,0
02/01/2014,21:00:06,10.45,1.991,5.504,181.1,12.92,90.3,6.957,-53.31,0
02/01/2014,21:15:06,6.967,0.995,3.177,182.8,12.92,91.1,6.746,-62.48,0
02/01/2014,21:30:06,11.94,1.493,5.262,178.1,12.92,91.8,6.821,-29.87,0
02/01/2014,21:45:06,13.93,1.991,6.571,180.9,12.91,91.9,7.132,-19.21,0
02/01/2014,22:00:06,12.94,1.991,6.926,178.6,12.91,91.8,7.362,-31.27,0
02/01/2014,22:15:06,13.93,2.986,7.79,179.3,12.91,91.7,7.563,-36.58,0
02/01/2014,22:30:06,16.92,3.484,8.3,180.3,12.9,91.7,7.719,-39.23,0
02/01/2014,22:45:06,15.93,2.488,7.973,178.5,12.9,91.7,7.856,-32.23,0
02/01/2014,23:00:06,13.93,2.986,7.545,176.9,12.9,91.8,7.95,-16.42,0
02/01/2014,23:15:06,11.94,1.991,4.647,174.6,12.9,91.7,7.968,-27.58,0
02/01/2014,23:30:06,14.93,1.991,5.95,169.4,12.9,91.7,8.01,-20.5,0
02/01/2014,23:45:06,12.94,2.488,7.125,173.9,12.9,91.5,8.08,-25.53,0
03/01/2014,00:00:06,8.46,1.493,4.076,177.3,12.89,91.5,8.16,-25.37,0
03/01/2014,00:15:06,19.41,2.488,7.807,180.4,12.89,91,8.36,-14.35,0
03/01/2014,00:30:06,17.92,2.986,9.76,178.2,12.89,89.7,8.67,-13.19,0
03/01/2014,00:45:06,18.91,2.488,9.27,181,12.89,89.7,8.79,-28.06,0
03/01/2014,01:00:06,9.46,1.991,5.096,178.8,12.89,92.6,8.63,-25.98,0.8
03/01/2014,01:15:06,8.96,2.488,5.146,177.7,12.85,93.7,8.66,-23.32,0.4
03/01/2014,01:30:06,8.46,1.991,4.939,183,12.88,93.9,8.78,-21.76,0.2
03/01/2014,01:45:06,8.46,1.493,4.839,179.3,12.88,94.1,8.84,-20.15,0.2
03/01/2014,02:00:06,17.92,1.991,7.463,180.4,12.87,93.9,8.96,-22.19,0.2
03/01/2014,02:15:06,19.91,1.991,9.02,181.7,12.87,92.8,9.13,-24.23,0
03/01/2014,02:30:06,19.91,2.986,9.72,182.5,12.87,93.6,9.1,-22.49,0
03/01/2014,02:45:06,20.9,1.991,7.508,184.8,12.87,93.8,9.14,-16.88,0
03/01/2014,03:00:06,16.92,1.991,7.797,184.5,12.87,94.3,9.11,-1.378,0
03/01/2014,03:15:06,20.9,2.488,9.65,182.9,12.86,94.7,9.12,-2.172,0.2
03/01/2014,03:30:06,16.92,1.493,6.533,185,12.86,94.8,9.18,-1.696,0
03/01/2014,03:45:06,15.93,0.995,5.254,187.5,12.86,95.3,9.18,-1.407,0
03/01/2014,04:00:06,15.93,1.991,6.986,185,12.86,95.5,9.22,-2.017,0
03/01/2014,04:15:06,9.95,0.498,2.545,193.3,12.86,95.5,9.24,-20.01,0
03/01/2014,04:30:06,5.972,0.498,2.223,188.4,12.85,94.9,9.1,-61.06,0
03/01/2014,04:45:06,5.474,0.498,2.007,187.4,12.85,94.9,8.96,-59.58,0
03/01/2014,05:00:06,5.474,0.498,2.022,187.9,12.85,95.3,9,-38.53,0.2
03/01/2014,05:15:06,6.47,0,2.382,190,12.84,95.2,9.06,-55.08,0
03/01/2014,05:30:06,6.967,0,2.452,190.5,12.84,94.8,9.04,-55.29,0
03/01/2014,05:45:06,4.977,0.498,2.336,189.4,12.84,93.9,8.95,-51.02,0
03/01/2014,06:00:06,6.47,0,2.105,194.1,12.84,93.1,8.93,-21.19,0
03/01/2014,06:15:06,12.94,0.498,2.95,193.4,12.83,91.3,8.84,-65.09,0
03/01/2014,06:30:06,4.977,0.498,1.724,189.4,12.83,91,8.52,-68.63,0
03/01/2014,06:45:06,5.474,0,1.853,188.8,12.82,91.3,8.26,-71.11999,0
03/01/2014,07:00:06,5.474,0.498,1.934,186.7,12.82,91.6,8.08,-69.99,0
03/01/2014,07:15:06,4.977,0,1.941,184.9,12.82,91.9,7.908,-68.66,0
03/01/2014,07:30:06,4.479,0.498,1.876,188.8,12.81,92.1,7.834,-63.62,0
03/01/2014,07:45:06,9.95,0.498,2.719,186.8,12.81,91.7,7.943,-46.6,0
03/01/2014,08:00:06,11.94,0.995,4.66,185,12.81,90.6,8.17,-20.9,0
03/01/2014,08:15:06,10.95,0.995,5.416,183,12.81,89,8.41,-18.82,0
03/01/2014,08:30:06,12.94,1.991,6.446,182.3,12.81,88,8.64,-8.4,0
03/01/2014,08:45:06,14.93,1.991,6.655,187.1,12.8,88.5,8.75,-1.319,0
03/01/2014,09:00:06,13.93,0.498,4.655,190.1,12.8,88.4,8.66,-4.84,0
03/01/2014,09:15:06,16.42,0.498,4.041,193.3,12.81,85.5,8.7,-2.837,0.2
03/01/2014,09:30:06,11.94,0.995,3.925,192.5,12.9,82.3,8.65,-5.165,0
03/01/2014,09:45:06,10.95,0,3.187,195,13.02,75.86999,8.78,15.64,0
03/01/2014,10:00:06,16.92,0,4.36,212.4,13.75,72.65,9.08,90,0
03/01/2014,10:15:06,12.94,0.995,4.852,205.2,14.01,70.61999,9.4,144.1,0
03/01/2014,10:30:06,12.94,0.995,4.497,221.9,14.02,69.24,9.5,193.9,0
03/01/2014,10:45:06,13.93,0.995,5.214,213.8,14.02,67.47999,9.53,210.1,0
03/01/2014,11:00:06,12.94,0,4.789,211.8,14.01,67.52,9.49,100.8,0
03/01/2014,11:15:06,11.94,0,4.195,202.4,14.02,67.59,9.5,99.6,0
03/01/2014,11:30:06,12.94,0.995,4.854,212.9,14,67.43,9.5,107.9,0
03/01/2014,11:45:06,12.94,0.995,5.41,206.2,14.02,68.25,9.55,117.2,0
03/01/2014,12:00:06,14.93,0.995,5.781,197.1,13.99,70.91,9.43,84.1,0
03/01/2014,12:15:06,13.93,0.995,4.856,205.5,14.01,72.6,9.38,82.9,0
03/01/2014,12:30:06,15.93,0.995,4.864,213.6,13.96,72.39,9.42,32.42,0
03/01/2014,12:45:06,13.93,0.995,5.342,207.3,13.33,71.78,9.25,11.89,0
03/01/2014,13:00:06,16.92,0.995,5.773,213,13.4,70.41,8.75,-52.72,0
03/01/2014,13:15:06,14.93,0.995,5.59,204.9,14.05,71.95,8.03,-5.271,0
03/01/2014,13:30:06,11.45,0.995,5.041,188.4,13.73,75.5,7.661,10.86,0
03/01/2014,13:45:06,11.94,0.498,4.967,189.6,13.91,77.86999,7.298,-5.185,0
03/01/2014,14:00:06,12.44,0.498,4.132,193.7,13.6,79.86,6.967,1.207,0
03/01/2014,14:15:06,7.963,0.498,2.336,203.3,13.56,78.78,6.977,-5.895,0
03/01/2014,14:30:06,15.93,0.498,3.948,194.2,13.15,77.17,7.287,-22.32,0
03/01/2014,14:45:06,17.92,0.995,6.287,190.9,13.69,77.14,7.46,-14.79,0
03/01/2014,15:00:06,14.93,0.498,5.811,202.7,13.58,76.18,7.537,15.36,0
03/01/2014,15:15:06,9.95,0.498,3.713,188.3,13.17,81.1,6.963,-53.28,0
03/01/2014,15:30:06,8.46,0.498,2.9,186.5,13.13,84.3,6.403,-63.84,0
03/01/2014,15:45:06,6.967,0.498,3.041,189.8,13.11,86,6.1,-47.76,0
03/01/2014,16:00:06,7.963,0,2.46,192.9,13.04,86.3,6.038,-43.65,0
03/01/2014,16:15:06,9.46,0,2.284,196.7,13,85.9,6.179,-11.37,0
03/01/2014,16:30:06,11.45,0.498,3.618,203.4,12.98,82.5,6.364,-54.9,0
03/01/2014,16:45:06,5.972,0.498,2.561,198.9,12.97,78.59,6.423,-70.11,0
03/01/2014,17:00:06,11.45,0.498,2.508,201.8,12.96,77.00999,6.392,-73.58,0
03/01/2014,17:15:06,6.47,0.498,2.548,207.1,12.95,76.07,6.358,-72.7,0
03/01/2014,17:30:06,6.967,0.498,2.118,203.7,12.95,75.27,6.322,-71,0
03/01/2014,17:45:06,5.474,0.498,2.319,201.9,12.94,76.72,6.131,-71.66,0
03/01/2014,18:00:06,5.474,0,1.866,197.4,12.93,79.78,5.866,-69.18999,0
03/01/2014,18:15:06,6.47,0.498,2.08,203.8,12.93,80.2,5.808,-70.06,0
03/01/2014,18:30:06,5.972,0.498,2.205,211,12.92,79.95,5.838,-61.52,0
03/01/2014,18:45:06,5.474,0.498,2.206,204.1,12.92,80.2,5.97,-68.21,0
03/01/2014,19:00:06,13.44,0.498,3.291,207.6,12.91,78.86,6.134,-70.13,0
03/01/2014,19:15:06,6.967,0.498,2.23,204.6,12.9,77.08,6.269,-69.72,0
03/01/2014,19:30:06,10.95,0.498,3.129,205.9,12.9,77.08,6.176,-68.17,0
03/01/2014,19:45:06,13.93,0.498,3.57,198.1,12.9,77.43,6.169,-57.39,0
03/01/2014,20:00:06,6.967,0.498,2.293,207.8,12.89,77.65,6.1,-70.61999,0
03/01/2014,20:15:06,6.47,0.498,2.792,212.7,12.89,76.74,6.162,-71.18,0
03/01/2014,20:30:06,6.47,0.498,2.444,201.1,12.89,76.50999,6.095,-70.53,0
03/01/2014,20:45:06,6.47,0.498,2.238,202.1,12.88,75.67,6.107,-68,0
03/01/2014,21:00:06,7.963,0.498,2.487,209.4,12.88,74.79,6.129,-67.24,0
03/01/2014,21:15:06,6.967,0.498,2.278,203.7,12.87,74.14,6.173,-63.76,0
03/01/2014,21:30:06,7.963,0,2.726,210.7,12.87,73.91,6.234,-65.33999,0
03/01/2014,21:45:06,7.963,0.498,2.833,208.2,12.87,73.83,6.295,-67.64,0
03/01/2014,22:00:06,6.967,0.498,2.596,219.9,12.86,73.15,6.39,-65.17,0
03/01/2014,22:15:06,8.96,0.498,2.598,218.7,12.86,72.78,6.461,-69.74,0
03/01/2014,22:30:06,9.46,0.498,2.868,202.7,12.86,72.04999,6.523,-71.25,0
03/01/2014,22:45:06,7.465,0.498,2.84,219.3,12.85,70.47,6.673,-71.72,0
03/01/2014,23:00:06,13.93,0.498,3.801,207.2,12.85,69.32,6.74,-72.95,0
03/01/2014,23:15:06,9.95,0.498,3.006,202.4,12.84,68.63,6.799,-71.35,0
03/01/2014,23:30:06,10.95,0,3.024,227.3,12.84,67.47999,6.91,-70.29,0
03/01/2014,23:45:06,8.46,0.498,2.531,209.4,12.84,68.33,6.788,-70.1,0
04/01/2014,00:00:06,8.96,0.498,2.414,218.4,12.84,68.02,6.781,-69.78,0
04/01/2014,00:15:06,7.465,0.498,2.281,227.4,12.83,67.52,6.801,-68.72999,0
04/01/2014,00:30:06,6.47,0,2.455,222,12.83,68.68,6.705,-67.51,0
04/01/2014,00:45:06,4.977,0.498,1.871,209.2,12.83,69.96,6.601,-67.72999,0
04/01/2014,01:00:06,4.479,0,1.621,200.7,12.83,72.11,6.37,-68.25,0
04/01/2014,01:15:06,4.977,0.498,1.906,200,12.82,73.25,6.5,-68.47,0
04/01/2014,01:30:06,4.977,0,1.84,210.2,12.82,75.04999,6.556,-66.58,0
04/01/2014,01:45:06,6.967,0,2.044,220,12.82,75.95,6.714,-67.86999,0
